image_id,label,split,num_annot,set_id,video_id,frame_id
set01_V005_0259,"0 0.7580501419883392 0.3894425892089849 0.050473510046358784 0.15872076464280926
",train,1,set01,V005,259
set01_V005_0260,"0 0.7580501419883392 0.3894425892089849 0.050473510046358784 0.15872076464280926
",train,1,set01,V005,260
set01_V005_0261,"0 0.7585637331587489 0.3894425892089849 0.051500692387178054 0.15872076464280926
",train,1,set01,V005,261
set01_V005_0262,"0 0.7590773243291585 0.3894425892089849 0.05252787472799741 0.15872076464280926
",train,1,set01,V005,262
set01_V005_0263,"0 0.7595909154995681 0.3894425892089849 0.05355505706881667 0.15872076464280926
",train,1,set01,V005,263
set01_V005_0264,"0 0.7601045066699778 0.3894425892089849 0.05458223940963594 0.15872076464280926
",train,1,set01,V005,264
set01_V005_0265,"0 0.7606180978403875 0.3894425892089849 0.055609421750455294 0.15872076464280926
",train,1,set01,V005,265
set01_V005_0266,"0 0.7611316890107971 0.3894425892089849 0.05663660409127456 0.15872076464280926
",train,1,set01,V005,266
set01_V005_0267,"0 0.7616452801812068 0.3894425892089849 0.05766378643209383 0.15872076464280926
",train,1,set01,V005,267
set01_V005_0268,"0 0.7621588713516165 0.3894425892089849 0.05869096877291318 0.15872076464280926
",train,1,set01,V005,268
set01_V005_0269,"0 0.7626724625220261 0.3894425892089849 0.059718151113732444 0.15872076464280926
",train,1,set01,V005,269
set01_V005_0270,"0 0.7631860536924358 0.3894425892089849 0.060745333454551735 0.15872076464280926
",train,1,set01,V005,270
set01_V005_0271,"0 0.7635598282022397 0.39033363872036564 0.060745333454551714 0.1605028636655708
",train,1,set01,V005,271
set01_V005_0272,"0 0.7639336027120436 0.3912246882317464 0.060745333454551714 0.16228496268833226
",train,1,set01,V005,272
set01_V005_0273,"0 0.7643073772218474 0.39211573774312714 0.060745333454551714 0.16406706171109373
",train,1,set01,V005,273
set01_V005_0274,"0 0.7646811517316513 0.39300678725450783 0.060745333454551714 0.16584916073385525
",train,1,set01,V005,274
set01_V005_0275,"0 0.7650549262414552 0.39389783676588863 0.060745333454551714 0.16763125975661677
",train,1,set01,V005,275
set01_V005_0276,"0 0.7654287007512592 0.3947888862772694 0.060745333454551714 0.16941335877937824
",train,1,set01,V005,276
set01_V005_0277,"0 0.7658024752610632 0.39567993578865013 0.060745333454551714 0.1711954578021397
",train,1,set01,V005,277
set01_V005_0278,"0 0.7661762497708671 0.3965709853000309 0.060745333454551714 0.17297755682490124
",train,1,set01,V005,278
set01_V005_0279,"0 0.766550024280671 0.3974620348114116 0.060745333454551714 0.17475965584766276
",train,1,set01,V005,279
set01_V005_0280,"0 0.7669237987904749 0.3983530843227924 0.060745333454551735 0.17654175487042423
",train,1,set01,V005,280
set01_V005_0281,"0 0.7670444260522361 0.39770973892673284 0.060745333454551714 0.17654175487042423
",train,1,set01,V005,281
set01_V005_0282,"0 0.7671650533139971 0.39706639353067336 0.060745333454551714 0.17654175487042423
",train,1,set01,V005,282
set01_V005_0283,"0 0.7672856805757583 0.3964230481346138 0.060745333454551714 0.17654175487042423
",train,1,set01,V005,283
set01_V005_0284,"0 0.7674063078375194 0.39577970273855434 0.060745333454551624 0.17654175487042423
",train,1,set01,V005,284
set01_V005_0285,"0 0.7675269350992806 0.3951363573424948 0.060745333454551624 0.17654175487042423
",train,1,set01,V005,285
set01_V005_0286,"0 0.7676475623610418 0.39449301194643527 0.060745333454551624 0.17654175487042423
",train,1,set01,V005,286
set01_V005_0287,"0 0.7677681896228029 0.3938496665503758 0.060745333454551624 0.17654175487042423
",train,1,set01,V005,287
set01_V005_0288,"0 0.7678888168845641 0.3932063211543162 0.060745333454551534 0.17654175487042423
",train,1,set01,V005,288
set01_V005_0289,"0 0.7680094441463251 0.3925629757582567 0.060745333454551534 0.17654175487042423
",train,1,set01,V005,289
set01_V005_0290,"0 0.7681300714080863 0.3919196303621972 0.060745333454551534 0.17654175487042423
",train,1,set01,V005,290
set01_V005_0291,"0 0.7681300714080863 0.3919196303621972 0.060745333454551534 0.17654175487042423
",train,1,set01,V005,291
set01_V005_0292,"0 0.7681300714080863 0.3919196303621972 0.060745333454551534 0.17654175487042423
",train,1,set01,V005,292
set01_V005_0293,"0 0.7681300714080863 0.3919196303621972 0.060745333454551534 0.17654175487042423
",train,1,set01,V005,293
set01_V005_0294,"0 0.7681300714080863 0.3919196303621972 0.060745333454551534 0.17654175487042423
",train,1,set01,V005,294
set01_V005_0295,"0 0.7681300714080863 0.3919196303621972 0.060745333454551534 0.17654175487042423
",train,1,set01,V005,295
set01_V005_0296,"0 0.7681300714080863 0.3919196303621972 0.060745333454551534 0.17654175487042423
",train,1,set01,V005,296
set01_V005_0297,"0 0.7681300714080863 0.3919196303621972 0.060745333454551534 0.17654175487042423
",train,1,set01,V005,297
set01_V005_0298,"0 0.7681300714080863 0.3919196303621972 0.060745333454551534 0.17654175487042423
",train,1,set01,V005,298
set01_V005_0299,"0 0.7681300714080863 0.3919196303621972 0.060745333454551534 0.17654175487042423
",train,1,set01,V005,299
set01_V005_0300,"0 0.7681300714080863 0.3919196303621972 0.06074533345455157 0.17654175487042423
",train,1,set01,V005,300
set01_V005_0301,"0 0.7689634047414196 0.3919196303621972 0.060745333454551534 0.17654175487042423
",train,1,set01,V005,301
set01_V005_0302,"0 0.769796738074753 0.3919196303621972 0.060745333454551534 0.17654175487042423
",train,1,set01,V005,302
set01_V005_0303,"0 0.7706300714080863 0.3919196303621972 0.060745333454551534 0.17654175487042423
",train,1,set01,V005,303
set01_V005_0304,"0 0.7714634047414197 0.3919196303621972 0.060745333454551624 0.17654175487042423
",train,1,set01,V005,304
set01_V005_0305,"0 0.772296738074753 0.3919196303621972 0.06074533345455157 0.17654175487042423
",train,1,set01,V005,305
set01_V005_0306,"0 0.772296738074753 0.3919196303621972 0.060745333454551624 0.17654175487042423
",train,1,set01,V005,306
set01_V005_0307,"0 0.772296738074753 0.3919196303621972 0.060745333454551624 0.17654175487042423
0 0.04060519462233026 0.4767049096478157 0.06583482602178388 0.44551668677121026
",train,2,set01,V005,307
set01_V005_0308,"0 0.772296738074753 0.3919196303621972 0.060745333454551624 0.17654175487042423
0 0.044826735375053245 0.4767049096478157 0.07427790752722983 0.44551668677121026
",train,2,set01,V005,308
set01_V005_0309,"0 0.772296738074753 0.3919196303621972 0.060745333454551624 0.17654175487042423
0 0.04904827612777622 0.4767049096478157 0.0827209890326758 0.44551668677121026
",train,2,set01,V005,309
set01_V005_0310,"0 0.772296738074753 0.3919196303621972 0.060745333454551624 0.17654175487042423
0 0.0532698168804992 0.4767049096478157 0.09116407053812177 0.44551668677121026
0 0.9670056167068758 0.40132313027744276 0.05186972255729803 0.2267792521109771
",train,3,set01,V005,310
set01_V005_0311,"0 0.772296738074753 0.3919196303621972 0.060745333454551624 0.17654175487042423
0 0.05749135763322219 0.4767049096478157 0.09960715204356774 0.44551668677121026
0 0.9648343259951748 0.4011330509558797 0.05186972255729803 0.2268377380560734
",train,3,set01,V005,311
set01_V005_0312,"0 0.772296738074753 0.3919196303621972 0.060745333454551624 0.17654175487042423
0 0.06413350433282483 0.47740343905958044 0.10900059537536365 0.44551668677121026
0 0.9626630352834742 0.4009502823774537 0.05186972255729803 0.22688160251489564
",train,3,set01,V005,312
set01_V005_0313,"0 0.772296738074753 0.3919196303621972 0.060745333454551624 0.17654175487042423
0 0.07077565103242747 0.4781019684713452 0.11839403870715957 0.4455166867712103
0 0.9604917445717732 0.40077482454216473 0.05186972255729803 0.22691084548744384
",train,3,set01,V005,313
set01_V005_0314,"0 0.772296738074753 0.3919196303621972 0.060745333454551624 0.17654175487042423
0 0.07741779773203011 0.4788004978831099 0.12778748203895549 0.44551668677121037
0 0.9583204538600726 0.40060667745001277 0.05186972255729803 0.2269254669737179
",train,3,set01,V005,314
set01_V005_0315,"0 0.772296738074753 0.3919196303621972 0.06074533345455157 0.17654175487042423
0 0.08405994443163277 0.4794990272948746 0.1371809253707514 0.44551668677121037
0 0.9561491631483716 0.400445841100998 0.05186972255729803 0.2269254669737179
",train,3,set01,V005,315
set01_V005_0316,"0 0.7731300714080862 0.3923671976015477 0.060745333454551624 0.17743688934912522
0 0.0907020911312354 0.4801975567066393 0.1465743687025473 0.4455166867712103
0 0.953977872436671 0.4002923154951201 0.05186972255729803 0.22691084548744384
",train,3,set01,V005,316
set01_V005_0317,"0 0.7739634047414197 0.39281476484089817 0.060745333454551534 0.1783320238278262
0 0.09734423783083805 0.480896086118404 0.15596781203434323 0.44551668677121037
0 0.9518065817249699 0.4001461006323793 0.05186972255729803 0.22688160251489564
",train,3,set01,V005,317
set01_V005_0318,"0 0.774796738074753 0.3932623320802487 0.060745333454551624 0.17922715830652725
0 0.10398638453044069 0.4815946155301688 0.16536125536613913 0.4455166867712104
0 0.9496352910132693 0.40000719651277555 0.05186972255729803 0.22683773805607346
",train,3,set01,V005,318
set01_V005_0319,"0 0.7756300714080863 0.39370989931959927 0.060745333454551624 0.18012229278522832
0 0.11062853123004333 0.4822931449419335 0.17475469869793506 0.44551668677121037
0 0.9474640003015683 0.3998756031363088 0.05186972255729803 0.2267792521109771
",train,3,set01,V005,319
set01_V005_0320,"0 0.7764634047414196 0.39415746655894973 0.060745333454551624 0.1810174272639293
0 0.11848698711239627 0.48299167435369816 0.17475469869793506 0.44551668677121037
0 0.9452927095898677 0.39971476678729395 0.05186972255729803 0.2267792521109771
",train,3,set01,V005,320
set01_V005_0321,"0 0.777296738074753 0.39460503379830025 0.060745333454551534 0.1819125617426303
0 0.12634544299474923 0.4836902037654629 0.17475469869793506 0.4455166867712104
0 0.9452927095898677 0.39971476678729395 0.05186972255729803 0.2267792521109771
",train,3,set01,V005,321
set01_V005_0322,"0 0.7781300714080863 0.3950526010376507 0.060745333454551624 0.18280769622133128
0 0.13420389887710216 0.4843887331772276 0.17475469869793506 0.44551668677121037
0 0.9452927095898677 0.3996855238147458 0.05186972255729803 0.22683773805607346
",train,3,set01,V005,322
set01_V005_0323,"0 0.7789634047414196 0.3955001682770013 0.060745333454551624 0.18370283070003232
0 0.1420623547594551 0.48508726258899226 0.17475469869793506 0.44551668677121037
0 0.9452927095898677 0.39966359158533465 0.05186972255729803 0.22688160251489572
",train,3,set01,V005,323
set01_V005_0324,"0 0.7797967380747529 0.39594773551635176 0.060745333454551624 0.18459796517873334
0 0.14992081064180804 0.48578579200075706 0.17475469869793506 0.4455166867712104
0 0.9452376002371425 0.3996489700990606 0.051979941262748144 0.22691084548744384
",train,3,set01,V005,324
set01_V005_0325,"0 0.7806300714080863 0.3963953027557023 0.06074533345455157 0.18549309965743435
0 0.15777926652416097 0.4864843214125217 0.17475469869793503 0.44551668677121037
0 0.9450676043837046 0.39964165935592355 0.05231993296962383 0.22692546697371796
",train,3,set01,V005,325
set01_V005_0326,"0 0.7806300714080863 0.3969785634995605 0.060745333454551534 0.18665962114515083
0 0.16563772240651395 0.48718285082428636 0.17475469869793508 0.4455166867712103
0 0.9423315824103526 0.3947475200588512 0.04724118324377713 0.21713718837957335
",train,3,set01,V005,326
set01_V005_0327,"0 0.7806300714080863 0.3975618242434188 0.060745333454551534 0.1878261426328674
0 0.17349617828886685 0.48788138023605115 0.17475469869793503 0.44551668677121037
0 0.9427046384951755 0.39545086038308275 0.04809390044138642 0.21851462605548816
",train,3,set01,V005,327
set01_V005_0328,"0 0.7806300714080863 0.3981450849872771 0.060745333454551534 0.18899266412058388
0 0.18135463417121983 0.4885799096478158 0.17475469869793508 0.44551668677121037
0 0.9433225117200355 0.396513181612567 0.0491495627261763 0.22058078256936037
",train,3,set01,V005,328
set01_V005_0329,"0 0.7806300714080863 0.3987283457311353 0.060745333454551534 0.1901591856083004
0 0.18921309005357276 0.4892784390595805 0.17475469869793506 0.44551668677121037
0 0.9441852020849328 0.3979344837473041 0.05040817009814678 0.22333565792119003
",train,3,set01,V005,329
set01_V005_0330,"0 0.7806300714080863 0.39931160647499353 0.060745333454551534 0.1913257070960169
0 0.1975954429947492 0.48788138023605115 0.17475469869793506 0.44551668677121037
0 0.9452927095898677 0.39971476678729395 0.05186972255729803 0.2267792521109771
",train,3,set01,V005,330
set01_V005_0331,"0 0.780630071408086 0.3998948672188518 0.06074533345455135 0.1924922285837334
0 0.2059777959359257 0.4864843214125217 0.17475469869793506 0.44551668677121037
0 0.943965809710495 0.39971476678729395 0.05186972255729803 0.2267792521109771
",train,3,set01,V005,331
set01_V005_0332,"0 0.780630071408086 0.4004781279627101 0.06074533345455135 0.19365875007144998
0 0.2143601488771022 0.48508726258899226 0.17475469869793508 0.44551668677121037
0 0.9426389098311223 0.39971476678729395 0.05186972255729803 0.2267792521109771
",train,3,set01,V005,332
set01_V005_0333,"0 0.780630071408086 0.4010613887065683 0.06074533345455135 0.19482527155916643
0 0.22274250181827862 0.4836902037654629 0.17475469869793506 0.4455166867712104
0 0.9413120099517492 0.39971476678729395 0.05186972255729803 0.2267792521109771
",train,3,set01,V005,333
set01_V005_0334,"0 0.780630071408086 0.4016446494504266 0.06074533345455135 0.195991793046883
0 0.2311248547594551 0.4822931449419335 0.17475469869793506 0.44551668677121037
0 0.9399851100723766 0.39971476678729395 0.051869722557297854 0.2267792521109771
",train,3,set01,V005,334
set01_V005_0335,"0 0.7806300714080862 0.4022279101942849 0.06074533345455137 0.1971583145345995
0 0.23950720770063155 0.480896086118404 0.17475469869793503 0.44551668677121037
0 0.9386582101930039 0.39971476678729395 0.051869722557297854 0.22677925211097705
",train,3,set01,V005,335
set01_V005_0336,"0 0.7809619282678008 0.4022279101942849 0.06140904717398064 0.1971583145345995
0 0.24788956064180803 0.4794990272948747 0.17475469869793506 0.4455166867712104
0 0.9373313103136311 0.39971476678729395 0.051869722557297854 0.22677925211097705
",train,3,set01,V005,336
set01_V005_0337,"0 0.7812937851275154 0.4022279101942849 0.06207276089340992 0.1971583145345995
0 0.2562719135829845 0.4781019684713453 0.17475469869793506 0.44551668677121037
0 0.9360044104342585 0.39971476678729395 0.051869722557297854 0.22677925211097705
",train,3,set01,V005,337
set01_V005_0338,"0 0.7816256419872301 0.4022279101942848 0.0627364746128392 0.19715831453459942
0 0.264654266524161 0.4767049096478158 0.17475469869793508 0.44551668677121037
0 0.9346775105548857 0.39971476678729395 0.051869722557297854 0.22677925211097705
",train,3,set01,V005,338
set01_V005_0339,"0 0.7819574988469447 0.4022279101942848 0.06340018833226849 0.19715831453459942
0 0.27303661946533747 0.4753078508242864 0.17475469869793506 0.44551668677121037
0 0.933350610675513 0.39971476678729395 0.051869722557297854 0.22677925211097705
",train,3,set01,V005,339
set01_V005_0340,"0 0.7822893557066593 0.4022279101942848 0.06406390205169776 0.19715831453459942
0 0.28141897240651387 0.4753078508242864 0.17475469869793503 0.44551668677121037
0 0.9320237107961402 0.39971476678729395 0.051869722557297854 0.22677925211097705
",train,3,set01,V005,340
set01_V005_0341,"0 0.782621212566374 0.4022279101942848 0.06472761577112705 0.19715831453459942
0 0.2898013253476904 0.4753078508242864 0.17475469869793506 0.44551668677121037
0 0.9319958754272218 0.39971476678729395 0.050719120677523044 0.22677925211097705
",train,3,set01,V005,341
set01_V005_0342,"0 0.7829530694260886 0.4022279101942848 0.06539132949055633 0.19715831453459942
0 0.2981836782888669 0.4753078508242864 0.17475469869793506 0.44551668677121037
0 0.9319680400583036 0.39971476678729395 0.04956851879774824 0.22677925211097705
",train,3,set01,V005,342
set01_V005_0343,"0 0.7832849262858033 0.4022279101942848 0.0660550432099856 0.19715831453459942
0 0.30656603123004333 0.4753078508242864 0.17475469869793506 0.44551668677121037
0 0.9319402046893853 0.39971476678729395 0.04841791691797344 0.22677925211097705
",train,3,set01,V005,343
set01_V005_0344,"0 0.7836167831455179 0.4022279101942848 0.0667187569294149 0.19715831453459942
0 0.31494838417121984 0.4753078508242864 0.17475469869793506 0.44551668677121037
0 0.9319123693204668 0.3997147667872939 0.047267315038198636 0.226779252110977
",train,3,set01,V005,344
set01_V005_0345,"0 0.7839486400052326 0.4022279101942848 0.06738247064884427 0.19715831453459942
0 0.3233307371123963 0.4753078508242864 0.17475469869793503 0.44551668677121037
0 0.9318845339515485 0.3997147667872939 0.04611671315842383 0.226779252110977
",train,3,set01,V005,345
set01_V005_0346,"0 0.7839486400052325 0.4022279101942848 0.06738247064884417 0.19715831453459942
0 0.33171309005357275 0.4753078508242864 0.17475469869793503 0.44551668677121037
0 0.9284048929433055 0.39971476678729395 0.051869722557297854 0.22677925211097705
",train,3,set01,V005,346
set01_V005_0347,"0 0.7839486400052325 0.4022279101942848 0.06738247064884417 0.19715831453459942
0 0.3400954429947492 0.4753078508242864 0.17475469869793506 0.44551668677121037
0 0.9278037117479668 0.3997147067325352 0.05187363278423192 0.22678421572137689
",train,3,set01,V005,347
set01_V005_0348,"0 0.7839486400052325 0.4022279101942848 0.06738247064884417 0.19715831453459942
0 0.3484777959359257 0.4753078508242864 0.17475469869793506 0.44551668677121037
0 0.9271986203256941 0.39971476678729395 0.05186972255729803 0.22677925211097705
",train,3,set01,V005,348
set01_V005_0349,"0 0.7839486400052325 0.4022279101942848 0.06738247064884417 0.19715831453459942
0 0.35686014887710216 0.4753078508242864 0.17475469869793506 0.44551668677121037
0 0.9265954840168882 0.39971476678729395 0.051869722557297854 0.22677925211097705
",train,3,set01,V005,349
set01_V005_0350,"0 0.7839486400052325 0.4022279101942848 0.06738247064884417 0.19715831453459942
0 0.36367081064180806 0.476006380236051 0.17475469869793506 0.4455166867712103
0 0.9259923477080824 0.39971476678729395 0.051869722557297854 0.22677925211097705
",train,3,set01,V005,350
set01_V005_0351,"0 0.7839486400052325 0.4022279101942848 0.06738247064884417 0.19715831453459942
0 0.37048147240651397 0.4767049096478158 0.1747546986979351 0.44551668677121037
0 0.9252686649195646 0.39970304901427234 0.05196883902781871 0.22667956076617177
",train,3,set01,V005,351
set01_V005_0352,"0 0.7839486400052325 0.4022279101942848 0.06738247064884417 0.19715831453459942
0 0.3772921341712198 0.4774034390595806 0.17475469869793506 0.4455166867712104
0 0.9245612812712715 0.39968370566137457 0.05210055377878913 0.22659512058111897
",train,3,set01,V005,352
set01_V005_0353,"0 0.7839486400052325 0.4022279101942848 0.06738247064884417 0.19715831453459942
0 0.3841027959359257 0.4781019684713453 0.17475469869793506 0.44551668677121037
0 0.9238502158190158 0.3996669041684355 0.052224904921833654 0.22650559667614859
",train,3,set01,V005,353
set01_V005_0354,"0 0.7839486400052325 0.4022279101942848 0.06738247064884417 0.19715831453459942
0 0.39091345770063163 0.4788004978831099 0.17475469869793506 0.44551668677121037
0 0.923135468562797 0.3996526445354552 0.05234189245695262 0.22641098905126078
",train,3,set01,V005,354
set01_V005_0355,"0 0.7839486400052326 0.4022279101942848 0.06738247064884427 0.19715831453459942
0 0.3977241194653375 0.4794990272948747 0.17475469869793503 0.4455166867712104
0 0.9224170395026153 0.3996409267624336 0.05245151638414587 0.2263112977064555
",train,3,set01,V005,355
set01_V005_0356,"0 0.7844112625542522 0.401919495161605 0.06738247064884427 0.19715831453459942
0 0.40453478123004327 0.4801975567066394 0.17475469869793506 0.44551668677121037
0 0.9216949286384711 0.39963175084937075 0.052553776703413574 0.2262065226417326
",train,3,set01,V005,356
set01_V005_0357,"0 0.7848738851032717 0.4016110801289254 0.06738247064884427 0.19715831453459942
0 0.4113454429947492 0.480896086118404 0.17475469869793506 0.44551668677121037
0 0.9209691359703638 0.39962511679626667 0.05264867341475519 0.2260966638570924
",train,3,set01,V005,357
set01_V005_0358,"0 0.7853365076522915 0.4013026650962456 0.06738247064884435 0.19715831453459942
0 0.4181561047594551 0.4815946155301688 0.17475469869793506 0.4455166867712104
0 0.9200892300389839 0.3996350048328944 0.05243534359955185 0.22595376089298846
",train,3,set01,V005,358
set01_V005_0359,"0 0.785799130201311 0.40099425006356587 0.06738247064884427 0.19715831453459942
0 0.424966766524161 0.4822931449419335 0.17475469869793506 0.44551668677121037
0 0.9193513403303465 0.3996448928695221 0.05250604622983346 0.22581085792888456
",train,3,set01,V005,359
set01_V005_0360,"0 0.7862617527503306 0.4006858350308861 0.06738247064884427 0.19715831453459942
0 0.4323013253476904 0.4822931449419335 0.17475469869793503 0.44551668677121037
0 0.9186134506217091 0.39965478090614986 0.052576748860115256 0.22566795496478065
",train,3,set01,V005,360
set01_V005_0361,"0 0.7867243752993501 0.4003774199982064 0.06738247064884417 0.19715831453459942
0 0.4396358841712198 0.4822931449419335 0.17475469869793506 0.44551668677121037
0 0.9178755609130719 0.3996646689427776 0.05264745149039705 0.22552505200067674
",train,3,set01,V005,361
set01_V005_0362,"0 0.7871869978483699 0.40006900496552666 0.06738247064884427 0.1971583145345995
0 0.4469704429947493 0.4822931449419335 0.17475469869793506 0.44551668677121037
0 0.9171376712044346 0.3996745569794053 0.052718154120678665 0.2253821490365728
",train,3,set01,V005,362
set01_V005_0363,"0 0.7876496203973894 0.3997605899328469 0.06738247064884417 0.19715831453459942
0 0.4543050018182786 0.4822931449419335 0.17475469869793506 0.44551668677121037
0 0.9163997814957974 0.39968444501603306 0.052788856750960456 0.2252392460724689
",train,3,set01,V005,363
set01_V005_0364,"0 0.7881122429464089 0.3994521749001672 0.06738247064884417 0.19715831453459942
0 0.4616395606418081 0.4822931449419335 0.17475469869793506 0.44551668677121037
0 0.91566189178716 0.3996943330526608 0.05285955938124225 0.225096343108365
",train,3,set01,V005,364
set01_V005_0365,"0 0.7885748654954287 0.39914375986748746 0.06738247064884426 0.19715831453459948
0 0.4689741194653375 0.4822931449419335 0.17475469869793503 0.44551668677121037
0 0.9149240020785225 0.3997042210892885 0.052930262011524044 0.22495344014426108
",train,3,set01,V005,365
set01_V005_0366,"0 0.7895001105934679 0.3988353448348077 0.06738247064884427 0.19715831453459942
0 0.4763086782888669 0.4822931449419335 0.1747546986979351 0.44551668677121037
0 0.9141861123698853 0.3997141091259163 0.05300096464180566 0.2248105371801572
",train,3,set01,V005,366
set01_V005_0367,"0 0.790425355691507 0.398526929802128 0.06738247064884417 0.19715831453459942
0 0.48364323711239643 0.4822931449419335 0.17475469869793506 0.44551668677121037
0 0.913448222661248 0.3997239971625439 0.05307166727208745 0.22466763421605324
",train,3,set01,V005,367
set01_V005_0368,"0 0.7913506007895462 0.39821851476944825 0.06738247064884427 0.1971583145345995
0 0.4909777959359257 0.4822931449419335 0.17475469869793506 0.44551668677121037
0 0.9127103329526108 0.39973388519917175 0.05314236990236925 0.22452473125194933
",train,3,set01,V005,368
set01_V005_0369,"0 0.7922758458875855 0.3979100997367685 0.06738247064884427 0.19715831453459942
0 0.49831235475945523 0.4822931449419335 0.17475469869793506 0.44551668677121037
0 0.9119724432439732 0.39974377323579946 0.05321307253265087 0.22438182828784548
",train,3,set01,V005,369
set01_V005_0370,"0 0.7932010909856247 0.3976016847040888 0.06738247064884427 0.19715831453459942
0 0.5035962331069591 0.4811253577970354 0.17219553723437508 0.4416782697278948
0 0.911234553535336 0.39974529989098395 0.05328377516293266 0.22425564808662798
",train,3,set01,V005,370
set01_V005_0371,"0 0.7941263360836639 0.39729326967140904 0.06738247064884417 0.19715831453459942
0 0.508880111454463 0.4799575706521375 0.16963637577081522 0.43783985268457937
0 0.9104966638266987 0.39974682654616844 0.05335447779321445 0.22412946788541052
",train,3,set01,V005,371
set01_V005_0372,"0 0.7950515811817032 0.3969848546387293 0.06738247064884427 0.19715831453459942
0 0.5141639898019669 0.4787897835072395 0.16707721430725525 0.4340014356412639
0 0.9097587741180615 0.399748353201353 0.05342518042349625 0.22400328768419311
",train,3,set01,V005,372
set01_V005_0373,"0 0.7959768262797424 0.39667643960604954 0.06738247064884427 0.19715831453459942
0 0.5194478681494709 0.47762199636234137 0.16451805284369528 0.43016301859794837
0 0.9090208844094241 0.3997498798565375 0.053495883053777865 0.22387710748297565
",train,3,set01,V005,373
set01_V005_0374,"0 0.7969020713777817 0.39636802457336984 0.06738247064884427 0.19715831453459942
0 0.5247317464969747 0.47645420921744336 0.16195889138013542 0.42632460155463286
0 0.9082829947007867 0.399751406511722 0.053566585684059656 0.22375092728175816
",train,3,set01,V005,374
set01_V005_0375,"0 0.7978273164758208 0.3960596095406901 0.06738247064884427 0.19715831453459942
0 0.5300156248444786 0.4752864220725454 0.15939972991657544 0.4224861845113173
0 0.9075451049921495 0.3997529331669065 0.05363728831434145 0.22362474708054075
",train,3,set01,V005,375
set01_V005_0376,"0 0.7982373493469018 0.3959722419778495 0.06656975092387825 0.19770926183875287
0 0.5352995031919825 0.4741186349276474 0.15684056845301547 0.41864776746800186
0 0.9068072152835122 0.39975445982209096 0.053707990944623064 0.22349856687932323
",train,3,set01,V005,376
set01_V005_0377,"0 0.7986473822179827 0.39588487441500886 0.06575703119891214 0.19826020914290635
0 0.5405833815394865 0.4729508477827494 0.15428140698945558 0.41480935042468636
0 0.906069325574875 0.3997559864772755 0.05377869357490486 0.22337238667810583
",train,3,set01,V005,377
set01_V005_0378,"0 0.7990574150890638 0.39579750685216825 0.06494431147394612 0.19881115644705982
0 0.5458672598869904 0.4717830606378513 0.15172224552589564 0.41097093338137075
0 0.9053314358662375 0.39975751313246 0.05384939620518665 0.22324620647688834
",train,3,set01,V005,378
set01_V005_0379,"0 0.7994674479601449 0.39571013928932763 0.0641315917489802 0.19936210375121324
0 0.5511511382344944 0.47061527349295335 0.14916308406233567 0.4071325163380553
0 0.9045935461576001 0.3997590397876445 0.053920098835468444 0.22312002627567087
",train,3,set01,V005,379
set01_V005_0380,"0 0.7998774808312258 0.395622771726487 0.0633188720240141 0.19991305105536672
0 0.5564350165819983 0.4694474863480553 0.1466039225987757 0.40329409929473975
0 0.9038556564489628 0.399760566442829 0.05399080146575006 0.22299384607445347
",train,3,set01,V005,380
set01_V005_0381,"0 0.8002875137023069 0.39553540416364635 0.06250615229904817 0.20046399835952014
0 0.5617188949295021 0.4682796992031573 0.14404476113521572 0.3994556822514243
0 0.9031177667403256 0.39976209309801347 0.05406150409603186 0.22286766587323595
",train,3,set01,V005,381
set01_V005_0382,"0 0.04628289724139778 0.399200458721988 0.09446821180534848 0.22195416164053072
0 0.8006975465733878 0.39544803660080585 0.061693432574082066 0.2010149456636737
0 0.5670027732770061 0.46711191205825925 0.14148559967165583 0.39561726520810875
0 0.9023798770316884 0.39976361975319796 0.05413220672631365 0.22274148567201854
",train,4,set01,V005,382
set01_V005_0383,"0 0.055970490652050675 0.3989001899536556 0.09482819738548065 0.2214180404771478
0 0.8011075794444689 0.3953606690379652 0.06088071284911614 0.20156589296782712
0 0.57228665162451 0.4659441249133612 0.1389264382080959 0.3917788481647932
0 0.9016419873230508 0.39976514640838245 0.05420290935659527 0.22261530547080105
",train,4,set01,V005,383
set01_V005_0384,"0 0.06565808406270357 0.3985999211853232 0.09518818296561282 0.22088191931376494
0 0.8015176123155499 0.39527330147512457 0.06006799312415012 0.2021168402719806
0 0.577570529972014 0.4647763377684632 0.136367276744536 0.3879404311214777
0 0.9009040976144136 0.39976667306356695 0.05427361198687706 0.2224891252695836
",train,4,set01,V005,384
set01_V005_0385,"0 0.07534567747335644 0.3982996524169908 0.09554816854574497 0.22034579815038194
0 0.8019276451866308 0.39518593391228396 0.059255273399184016 0.20266778757613402
0 0.5828544083195178 0.4636085506235652 0.13380811528097603 0.38410201407816225
0 0.9001662079057763 0.39976819971875144 0.054344314617158856 0.22236294506836618
",train,4,set01,V005,385
set01_V005_0386,"0 0.08503327088400932 0.3979993836486584 0.09590815412587714 0.21980967698699908
0 0.8023376780577118 0.3950985663494434 0.05844255367421809 0.2032187348802875
0 0.5881382866670218 0.4624407634786672 0.13124895381741605 0.3802635970348468
0 0.8994283181971391 0.39976972637393593 0.05441501724744065 0.22223676486714872
",train,4,set01,V005,386
